Date ,Time,Site_Name,Cond_uS_cm,nLF_Cond_uS_cm,ODO_percent_sat,ODO_percent_cb,ODO_mg_L,Sal_psu,SpCond_uS_cm,TDS_mg_L,Turbidity_NTU,TSS_mg_L,Temp_celcius,pH,Turbidity_FNU,Notes
11/4/2024,20:00:00,Pond 27,335.50,363.60,33.00,33.50,2.93,0.17,361.20,235.00,1.46,0.00,21.29,7.51,na,
11/4/2024,21:00:00,Pond 27,337.00,365.60,23.40,23.80,2.08,0.17,363.10,236.00,1.40,0.00,21.23,7.45,na,
11/4/2024,22:00:00,Pond 27,337.10,366.60,19.70,20.00,1.75,0.17,364.00,237.00,1.14,0.00,21.13,7.43,na,
11/4/2024,23:00:00,Pond 27,336.20,366.30,15.30,15.50,1.36,0.17,363.70,236.00,1.00,0.00,21.04,7.42,na,
11/5/2024,0:00:00,Pond 27,334.60,365.80,14.50,14.70,1.30,0.17,363.10,236.00,1.14,0.00,20.90,7.41,na,
11/5/2024,1:00:00,Pond 27,334.10,366.50,10.20,10.40,0.92,0.17,363.70,236.00,0.88,0.00,20.75,7.40,na,
11/5/2024,2:00:00,Pond 27,334.10,367.40,6.80,6.90,0.61,0.17,364.50,237.00,0.77,0.00,20.63,7.39,na,
11/5/2024,3:00:00,Pond 27,334.20,368.10,5.20,5.30,0.47,0.17,365.20,237.00,0.72,0.00,20.56,7.39,na,
11/5/2024,4:00:00,Pond 27,333.50,368.20,4.10,4.20,0.37,0.17,365.20,237.00,0.68,0.00,20.45,7.39,na,
11/5/2024,5:00:00,Pond 27,333.00,368.60,3.20,3.30,0.29,0.18,365.50,238.00,0.73,0.00,20.35,7.39,na,
11/5/2024,6:00:00,Pond 27,332.90,369.20,2.20,2.20,0.20,0.18,366.10,238.00,0.65,0.00,20.25,7.39,na,
11/5/2024,7:00:00,Pond 27,332.30,369.70,1.20,1.20,0.11,0.18,366.50,238.00,0.57,0.00,20.11,7.39,na,
11/5/2024,8:00:00,Pond 27,331.60,370.40,1.00,1.00,0.09,0.18,367.10,239.00,0.88,0.00,19.95,7.39,na,
11/5/2024,9:00:00,Pond 27,331.60,371.00,3.20,3.30,0.29,0.18,367.70,239.00,0.59,0.00,19.86,7.40,na,
11/5/2024,10:00:00,Pond 27,331.20,370.40,10.40,10.60,0.95,0.18,367.10,239.00,0.86,0.00,19.88,7.43,na,
11/5/2024,11:00:00,Pond 27,330.70,368.70,14.10,14.30,1.28,0.18,365.40,238.00,0.94,0.00,20.03,7.43,na,
11/5/2024,12:00:00,Pond 27,332.00,368.20,16.60,16.80,1.50,0.17,365.10,237.00,2.11,0.00,20.26,7.46,na,
11/5/2024,13:00:00,Pond 27,333.40,367.70,15.80,16.10,1.42,0.17,364.70,237.00,3.78,0.00,20.51,7.40,na,
11/5/2024,14:00:00,Pond 27,334.80,367.70,16.10,16.40,1.44,0.17,364.90,237.00,1.98,0.00,20.68,7.41,na,
11/5/2024,15:00:00,Pond 27,339.00,369.80,17.80,18.10,1.59,0.18,367.20,239.00,5.37,0.00,20.98,7.40,na,
11/5/2024,16:00:00,Pond 27,338.80,370.30,12.70,12.90,1.13,0.18,367.50,239.00,2.94,0.00,20.91,7.38,na,
11/5/2024,17:00:00,Pond 27,340.10,371.50,6.80,6.90,0.61,0.18,368.80,240.00,4.46,0.00,20.94,7.34,na,
11/5/2024,18:00:00,Pond 27,337.80,369.30,14.20,14.40,1.27,0.18,366.60,238.00,3.67,0.00,20.89,7.35,na,
11/5/2024,19:00:00,Pond 27,334.60,367.10,29.30,29.80,2.63,0.17,364.30,237.00,4.69,0.00,20.73,7.45,na,
11/5/2024,20:00:00,Pond 27,332.40,366.80,31.00,31.40,2.79,0.17,363.90,237.00,3.91,0.00,20.48,7.48,na,
11/5/2024,21:00:00,Pond 27,331.20,367.60,29.20,29.70,2.64,0.17,364.50,237.00,2.84,0.00,20.22,7.48,na,
11/5/2024,22:00:00,Pond 27,330.40,368.60,20.60,20.90,1.88,0.18,365.40,237.00,2.30,0.00,19.99,7.44,na,
11/5/2024,23:00:00,Pond 27,328.40,368.60,22.10,22.40,2.01,0.18,365.20,237.00,2.13,0.00,19.72,7.45,na,
11/6/2024,0:00:00,Pond 27,327.20,369.30,18.50,18.80,1.70,0.18,365.80,238.00,2.34,0.00,19.47,7.44,na,
11/6/2024,1:00:00,Pond 27,325.70,369.80,15.50,15.70,1.43,0.18,366.10,238.00,2.26,0.00,19.22,7.43,na,
11/6/2024,2:00:00,Pond 27,324.70,370.60,12.90,13.10,1.19,0.18,366.80,238.00,1.62,0.00,18.99,7.42,na,
11/6/2024,3:00:00,Pond 27,323.30,371.10,10.70,10.90,1.00,0.18,367.20,239.00,1.92,0.00,18.74,7.42,na,
11/6/2024,4:00:00,Pond 27,321.90,371.70,8.80,8.90,0.82,0.18,367.60,239.00,1.32,0.00,18.49,7.41,na,
11/6/2024,5:00:00,Pond 27,320.50,372.30,7.10,7.20,0.67,0.18,368.10,239.00,1.13,0.00,18.23,7.41,na,
11/6/2024,6:00:00,Pond 27,319.20,372.90,5.40,5.40,0.51,0.18,368.50,240.00,1.11,0.00,17.99,7.40,na,
11/6/2024,7:00:00,Pond 27,317.90,373.40,4.00,4.10,0.38,0.18,369.00,240.00,0.89,0.00,17.75,7.40,na,
11/6/2024,8:00:00,Pond 27,316.80,373.90,4.00,4.10,0.38,0.18,369.40,240.00,0.92,0.00,17.56,7.40,na,
11/6/2024,9:00:00,Pond 27,317.00,374.20,6.40,6.50,0.61,0.18,369.60,240.00,1.28,0.00,17.54,7.42,na,
11/6/2024,10:00:00,Pond 27,318.10,374.30,7.00,7.10,0.66,0.18,369.80,240.00,1.12,0.00,17.69,7.42,na,
11/6/2024,11:00:00,Pond 27,320.40,374.80,7.90,8.00,0.74,0.18,370.40,241.00,2.93,0.00,17.94,7.43,na,
11/6/2024,12:00:00,Pond 27,322.60,374.60,8.80,9.00,0.83,0.18,370.30,241.00,6.85,0.00,18.25,7.41,na,
11/6/2024,13:00:00,Pond 27,324.80,374.40,13.40,13.60,1.26,0.18,370.30,241.00,15.67,0.00,18.57,7.43,na,
11/6/2024,14:00:00,Pond 27,325.00,374.40,11.90,12.00,1.11,0.18,370.40,241.00,5.69,0.00,18.59,7.42,na,
11/6/2024,15:00:00,Pond 27,326.30,374.00,12.00,12.20,1.12,0.18,370.10,241.00,3.61,0.00,18.80,7.36,na,
11/6/2024,16:00:00,Pond 27,329.30,377.00,9.60,9.80,0.90,0.18,373.10,243.00,4.63,0.00,18.86,7.39,na,
11/6/2024,17:00:00,Pond 27,331.00,378.70,5.80,5.90,0.54,0.18,374.80,244.00,1.88,0.00,18.88,7.38,na,
11/6/2024,18:00:00,Pond 27,333.10,381.10,1.80,1.80,0.16,0.18,377.10,245.00,1.85,0.00,18.88,7.38,na,
11/6/2024,19:00:00,Pond 27,335.70,384.00,0.20,0.30,0.02,0.18,380.00,247.00,2.17,0.00,18.90,7.38,na,
11/6/2024,20:00:00,Pond 27,336.60,384.90,0.20,0.20,0.02,0.18,380.90,248.00,3.18,0.00,18.90,7.38,na,
11/6/2024,21:00:00,Pond 27,335.50,383.60,0.20,0.20,0.02,0.18,379.60,247.00,3.10,0.00,18.92,7.39,na,
11/6/2024,22:00:00,Pond 27,338.60,387.10,0.20,0.20,0.02,0.18,383.10,249.00,2.66,0.00,18.93,7.40,na,
11/6/2024,23:00:00,Pond 27,335.20,383.50,2.50,2.50,0.23,0.18,379.50,247.00,3.12,0.00,18.88,7.39,na,
11/7/2024,0:00:00,Pond 27,323.90,372.00,15.80,16.00,1.47,0.18,368.10,239.00,2.28,0.00,18.71,7.43,na,
11/7/2024,1:00:00,Pond 27,323.00,372.50,13.00,13.20,1.21,0.18,368.40,239.00,1.77,0.00,18.55,7.42,na,
11/7/2024,2:00:00,Pond 27,322.70,373.60,9.90,10.00,0.93,0.18,369.40,240.00,1.59,0.00,18.39,7.41,na,
11/7/2024,3:00:00,Pond 27,322.00,373.80,8.80,8.90,0.82,0.18,369.60,240.00,1.43,0.00,18.26,7.40,na,
11/7/2024,4:00:00,Pond 27,320.30,372.80,10.00,10.20,0.94,0.18,368.50,240.00,1.39,0.00,18.14,7.41,na,
11/7/2024,5:00:00,Pond 27,317.50,370.70,13.10,13.30,1.24,0.18,366.40,238.00,1.29,0.00,18.00,7.43,na,
11/7/2024,6:00:00,Pond 27,316.60,370.30,12.30,12.50,1.16,0.18,365.90,238.00,1.63,0.00,17.95,7.43,na,
11/7/2024,7:00:00,Pond 27,316.50,370.50,10.10,10.20,0.95,0.18,366.10,238.00,1.12,0.00,17.90,7.42,na,
11/7/2024,8:00:00,Pond 27,316.30,370.50,9.00,9.10,0.85,0.18,366.10,238.00,1.11,0.00,17.88,7.42,na,
11/7/2024,9:00:00,Pond 27,316.60,370.40,8.60,8.80,0.82,0.18,366.10,238.00,2.82,0.00,17.92,7.43,na,
11/7/2024,10:00:00,Pond 27,317.50,370.60,8.60,8.70,0.81,0.18,366.30,238.00,1.10,0.00,18.03,7.43,na,
11/7/2024,11:00:00,Pond 27,318.40,370.80,8.50,8.60,0.80,0.18,366.60,238.00,1.18,0.00,18.12,7.43,na,
11/7/2024,12:00:00,Pond 27,319.20,371.00,10.60,10.70,0.99,0.18,366.80,238.00,0.93,0.00,18.21,7.44,na,
11/7/2024,13:00:00,Pond 27,319.30,370.50,10.80,10.90,1.01,0.18,366.30,238.00,0.97,0.00,18.28,7.43,na,
11/7/2024,14:00:00,Pond 27,320.50,371.00,14.10,14.30,1.33,0.18,366.90,238.00,3.29,0.00,18.38,7.45,na,
11/7/2024,15:00:00,Pond 27,321.00,371.20,10.80,10.90,1.01,0.18,367.10,239.00,2.45,0.00,18.42,7.43,na,
11/7/2024,16:00:00,Pond 27,324.40,374.70,6.60,6.70,0.62,0.18,370.60,241.00,1.71,0.00,18.48,7.40,na,
11/7/2024,17:00:00,Pond 27,326.50,377.00,2.30,2.30,0.21,0.18,372.90,242.00,1.72,0.00,18.49,7.40,na,
11/7/2024,18:00:00,Pond 27,325.50,375.90,0.20,0.20,0.02,0.18,371.80,242.00,3.00,0.00,18.48,7.40,na,
11/7/2024,19:00:00,Pond 27,327.60,378.30,0.10,0.10,0.01,0.18,374.10,243.00,1.60,0.00,18.48,7.41,na,
11/7/2024,20:00:00,Pond 27,329.00,380.00,0.10,0.10,0.01,0.18,375.80,244.00,2.72,0.00,18.48,7.41,na,
11/7/2024,21:00:00,Pond 27,330.30,381.50,0.10,0.10,0.01,0.18,377.30,245.00,2.32,0.00,18.48,7.44,na,
11/7/2024,22:00:00,Pond 27,331.90,383.30,0.10,0.10,0.00,0.18,379.10,246.00,2.14,0.00,18.49,7.42,na,
11/7/2024,23:00:00,Pond 27,332.70,383.90,0.00,0.00,0.00,0.18,379.70,247.00,2.21,0.00,18.51,7.44,na,
11/8/2024,0:00:00,Pond 27,332.90,384.10,0.00,0.00,0.00,0.18,379.90,247.00,2.97,0.00,18.52,7.43,na,
11/8/2024,1:00:00,Pond 27,332.00,383.10,0.00,0.00,0.00,0.18,378.90,246.00,2.03,0.00,18.53,7.41,na,
11/8/2024,2:00:00,Pond 27,331.90,382.80,0.00,0.00,0.00,0.18,378.60,246.00,2.08,0.00,18.54,7.40,na,
11/8/2024,3:00:00,Pond 27,332.30,383.10,0.00,0.10,0.00,0.18,378.90,246.00,2.04,0.00,18.55,7.40,na,
11/8/2024,4:00:00,Pond 27,332.60,383.40,0.00,0.00,0.00,0.18,379.20,246.00,1.93,0.00,18.56,7.40,na,
11/8/2024,5:00:00,Pond 27,332.90,383.60,0.00,0.00,0.00,0.18,379.40,247.00,1.57,0.00,18.57,7.40,na,
11/8/2024,6:00:00,Pond 27,333.10,383.70,0.00,0.00,0.00,0.18,379.50,247.00,2.27,0.00,18.59,7.39,na,
11/8/2024,7:00:00,Pond 27,333.50,384.10,0.00,0.00,0.00,0.18,379.90,247.00,2.04,0.00,18.61,7.39,na,
11/8/2024,8:00:00,Pond 27,334.30,384.60,0.00,0.00,0.00,0.18,380.50,247.00,2.96,0.00,18.64,7.39,na,
11/8/2024,9:00:00,Pond 27,334.30,384.40,0.00,0.00,0.00,0.18,380.20,247.00,2.41,0.00,18.68,7.39,na,
11/8/2024,10:00:00,Pond 27,334.50,384.10,0.00,0.00,0.00,0.18,380.00,247.00,2.18,0.00,18.72,7.39,na,
11/8/2024,11:00:00,Pond 27,334.10,382.90,0.00,0.00,0.00,0.18,378.90,246.00,2.62,0.00,18.82,7.39,na,
11/8/2024,12:00:00,Pond 27,334.20,381.70,0.10,0.10,0.01,0.18,377.80,246.00,4.37,0.00,18.96,7.40,na,
11/8/2024,13:00:00,Pond 27,333.10,378.50,4.40,4.50,0.41,0.18,374.70,244.00,3.94,0.00,19.18,7.37,na,
11/8/2024,14:00:00,Pond 27,332.80,378.40,0.30,0.30,0.03,0.18,374.60,243.00,3.60,0.00,19.15,7.37,na,
11/8/2024,15:00:00,Pond 27,335.30,380.10,1.70,1.70,0.15,0.18,376.40,245.00,3.27,0.00,19.29,7.38,na,
11/8/2024,16:00:00,Pond 27,333.40,378.40,0.30,0.30,0.02,0.18,374.60,244.00,3.58,0.00,19.23,7.37,na,
11/8/2024,17:00:00,Pond 27,332.70,377.40,1.00,1.10,0.10,0.18,373.70,243.00,2.22,0.00,19.26,7.37,na,
11/8/2024,18:00:00,Pond 27,331.50,375.80,3.20,3.30,0.30,0.18,372.10,242.00,1.61,0.00,19.29,7.35,na,
11/8/2024,19:00:00,Pond 27,331.90,376.30,1.00,1.00,0.09,0.18,372.50,242.00,1.47,0.00,19.28,7.34,na,
11/8/2024,20:00:00,Pond 27,332.20,376.30,0.80,0.80,0.07,0.18,372.60,242.00,1.33,0.00,19.32,7.34,na,
11/8/2024,21:00:00,Pond 27,329.60,373.30,18.30,18.50,1.68,0.18,369.60,240.00,0.90,0.00,19.34,7.41,na,
11/8/2024,22:00:00,Pond 27,326.70,371.00,28.90,29.30,2.66,0.18,367.30,239.00,0.74,0.00,19.21,7.48,na,
11/8/2024,23:00:00,Pond 27,326.80,372.10,24.00,24.40,2.22,0.18,368.40,239.00,1.10,0.00,19.10,7.46,na,
11/9/2024,0:00:00,Pond 27,327.30,373.70,19.00,19.30,1.76,0.18,369.90,240.00,0.78,0.00,18.97,7.44,na,
11/9/2024,1:00:00,Pond 27,326.00,374.50,15.50,15.70,1.44,0.18,370.50,241.00,0.84,0.00,18.72,7.43,na,
11/9/2024,2:00:00,Pond 27,324.30,374.60,14.50,14.80,1.36,0.18,370.50,241.00,0.74,0.00,18.47,7.43,na,
11/9/2024,3:00:00,Pond 27,322.50,375.00,14.70,15.00,1.39,0.18,370.70,241.00,0.77,0.00,18.19,7.42,na,
11/9/2024,4:00:00,Pond 27,320.40,375.00,14.90,15.10,1.41,0.18,370.60,241.00,0.79,0.00,17.91,7.43,na,
11/9/2024,5:00:00,Pond 27,319.10,375.30,13.10,13.30,1.24,0.18,370.80,241.00,0.86,0.00,17.71,7.42,na,
11/9/2024,6:00:00,Pond 27,318.30,376.10,11.60,11.80,1.11,0.18,371.50,241.00,1.09,0.00,17.50,7.42,na,
11/9/2024,7:00:00,Pond 27,317.10,376.70,9.60,9.80,0.92,0.18,371.90,242.00,0.75,0.00,17.28,7.41,na,
11/9/2024,8:00:00,Pond 27,316.60,377.30,8.70,8.90,0.84,0.18,372.50,242.00,0.64,0.00,17.14,7.42,na,
11/9/2024,9:00:00,Pond 27,316.00,376.90,11.60,11.80,1.12,0.18,372.10,242.00,0.83,0.00,17.11,7.43,na,
11/9/2024,10:00:00,Pond 27,316.50,376.20,15.60,15.90,1.50,0.18,371.40,241.00,1.43,0.00,17.25,7.45,na,
11/9/2024,11:00:00,Pond 27,318.50,376.60,13.80,14.00,1.32,0.18,372.00,242.00,0.79,0.00,17.47,7.45,na,
11/9/2024,12:00:00,Pond 27,320.60,376.50,17.60,17.80,1.67,0.18,372.10,242.00,0.74,0.00,17.76,7.47,na,
11/9/2024,13:00:00,Pond 27,322.90,376.70,21.40,21.70,2.02,0.18,372.30,242.00,0.75,0.00,18.05,7.48,na,
11/9/2024,14:00:00,Pond 27,324.50,376.50,22.40,22.70,2.10,0.18,372.20,242.00,0.57,0.00,18.29,7.48,na,
11/9/2024,15:00:00,Pond 27,325.50,376.10,26.10,26.50,2.44,0.18,371.90,242.00,0.82,0.00,18.47,7.49,na,
11/9/2024,16:00:00,Pond 27,326.60,376.70,25.60,26.00,2.40,0.18,372.60,242.00,0.55,0.00,18.54,7.49,na,
11/9/2024,17:00:00,Pond 27,326.80,376.90,25.60,26.00,2.39,0.18,372.80,242.00,0.65,0.00,18.54,7.49,na,
11/9/2024,18:00:00,Pond 27,327.40,377.70,20.60,20.90,1.93,0.18,373.60,243.00,0.67,0.00,18.52,7.47,na,
11/9/2024,19:00:00,Pond 27,327.90,378.50,15.20,15.40,1.42,0.18,374.30,243.00,0.57,0.00,18.51,7.45,na,
11/9/2024,20:00:00,Pond 27,328.30,379.00,12.30,12.40,1.15,0.18,374.80,244.00,0.65,0.00,18.50,7.45,na,
11/9/2024,21:00:00,Pond 27,329.00,380.10,10.80,10.90,1.01,0.18,375.90,244.00,0.62,0.00,18.47,7.41,na,
11/9/2024,22:00:00,Pond 27,326.00,378.00,19.70,20.00,1.85,0.18,373.70,243.00,0.68,0.00,18.31,7.46,na,
11/9/2024,23:00:00,Pond 27,324.00,377.30,25.10,25.50,2.37,0.18,373.00,242.00,0.58,0.00,18.12,7.48,na,
11/10/2024,0:00:00,Pond 27,322.60,377.60,22.20,22.50,2.10,0.18,373.20,243.00,0.88,0.00,17.91,7.47,na,
11/10/2024,1:00:00,Pond 27,321.20,377.50,21.30,21.60,2.03,0.18,373.00,242.00,0.57,0.00,17.74,7.46,na,
11/10/2024,2:00:00,Pond 27,320.10,377.60,19.70,20.00,1.88,0.18,373.00,242.00,0.93,0.00,17.57,7.46,na,
11/10/2024,3:00:00,Pond 27,318.80,377.60,20.30,20.60,1.94,0.18,373.00,242.00,0.84,0.00,17.40,7.46,na,
11/10/2024,4:00:00,Pond 27,317.20,377.40,20.20,20.50,1.94,0.18,372.60,242.00,0.94,0.00,17.22,7.46,na,
11/10/2024,5:00:00,Pond 27,315.80,377.40,18.70,19.00,1.81,0.18,372.50,242.00,0.80,0.00,17.03,7.45,na,
11/10/2024,6:00:00,Pond 27,315.00,378.00,16.30,16.50,1.58,0.18,373.00,242.00,0.98,0.00,16.85,7.44,na,
11/10/2024,7:00:00,Pond 27,313.70,378.10,15.30,15.60,1.49,0.18,373.10,242.00,0.52,0.00,16.67,7.44,na,
11/10/2024,8:00:00,Pond 27,312.40,377.90,15.10,15.30,1.47,0.18,372.80,242.00,0.77,0.00,16.52,7.44,na,
11/10/2024,9:00:00,Pond 27,311.60,377.20,19.10,19.30,1.86,0.18,372.10,242.00,0.75,0.00,16.48,7.47,na,
11/10/2024,10:00:00,Pond 27,312.70,377.20,17.40,17.70,1.70,0.18,372.20,242.00,0.73,0.00,16.63,7.46,na,
11/10/2024,11:00:00,Pond 27,314.40,377.70,17.50,17.70,1.69,0.18,372.70,242.00,0.61,0.00,16.81,7.46,na,
11/10/2024,12:00:00,Pond 27,316.50,377.80,20.60,20.90,1.99,0.18,373.00,242.00,0.63,0.00,17.06,7.48,na,
11/10/2024,13:00:00,Pond 27,318.70,378.00,23.80,24.10,2.28,0.18,373.30,243.00,1.74,0.00,17.34,7.48,na,
11/10/2024,14:00:00,Pond 27,320.30,377.90,25.30,25.70,2.42,0.18,373.30,243.00,0.71,0.00,17.57,7.49,na,
11/10/2024,15:00:00,Pond 27,321.20,377.60,28.90,29.30,2.75,0.18,373.10,242.00,0.56,0.00,17.72,7.50,na,
11/10/2024,16:00:00,Pond 27,321.40,377.30,29.60,30.00,2.81,0.18,372.80,242.00,0.74,0.00,17.79,7.49,na,
11/10/2024,17:00:00,Pond 27,322.50,378.60,25.40,25.80,2.41,0.18,374.10,243.00,0.72,0.00,17.78,7.47,na,
11/10/2024,18:00:00,Pond 27,323.50,379.80,20.70,21.00,1.96,0.18,375.30,244.00,0.57,0.00,17.77,7.46,na,
11/10/2024,19:00:00,Pond 27,323.70,380.20,16.40,16.60,1.56,0.18,375.70,244.00,0.60,0.00,17.75,7.45,na,
11/10/2024,20:00:00,Pond 27,323.90,380.60,14.40,14.60,1.37,0.18,376.00,244.00,0.63,0.00,17.74,7.44,na,
11/10/2024,21:00:00,Pond 27,323.70,380.50,10.90,11.10,1.04,0.18,375.90,244.00,0.72,0.00,17.73,7.43,na,
11/10/2024,22:00:00,Pond 27,324.80,381.70,9.90,10.00,0.94,0.18,377.10,245.00,0.48,0.00,17.74,7.42,na,
11/10/2024,23:00:00,Pond 27,324.40,381.10,10.90,11.00,1.03,0.18,376.60,245.00,0.59,0.00,17.75,7.41,na,
11/11/2024,0:00:00,Pond 27,325.90,383.80,13.80,14.00,1.32,0.18,379.20,246.00,1.09,0.00,17.65,7.45,na,
11/11/2024,1:00:00,Pond 27,318.30,376.40,32.80,33.20,3.13,0.18,371.80,242.00,0.60,0.00,17.46,7.51,na,
11/11/2024,2:00:00,Pond 27,317.80,377.50,28.10,28.50,2.70,0.18,372.70,242.00,0.58,0.00,17.28,7.49,na,
11/11/2024,3:00:00,Pond 27,316.90,377.70,25.10,25.50,2.42,0.18,372.90,242.00,1.01,0.00,17.13,7.48,na,
11/11/2024,4:00:00,Pond 27,315.60,377.50,24.80,25.10,2.39,0.18,372.70,242.00,0.76,0.00,16.98,7.48,na,
11/11/2024,5:00:00,Pond 27,314.80,378.00,23.10,23.40,2.24,0.18,373.00,242.00,1.73,0.00,16.83,7.47,na,
11/11/2024,6:00:00,Pond 27,313.50,377.80,23.40,23.80,2.28,0.18,372.80,242.00,1.78,0.00,16.67,7.47,na,
11/11/2024,7:00:00,Pond 27,312.30,377.90,22.40,22.80,2.19,0.18,372.90,242.00,4.96,0.00,16.50,7.47,na,
11/11/2024,8:00:00,Pond 27,312.00,378.50,20.90,21.20,2.04,0.18,373.40,243.00,0.64,0.00,16.40,7.47,na,
11/11/2024,9:00:00,Pond 27,312.20,378.30,23.90,24.30,2.34,0.18,373.20,243.00,0.81,0.00,16.45,7.49,na,
11/11/2024,10:00:00,Pond 27,313.80,378.50,24.20,24.60,2.36,0.18,373.50,243.00,0.79,0.00,16.63,7.49,na,
11/11/2024,11:00:00,Pond 27,315.50,378.60,24.10,24.50,2.34,0.18,373.70,243.00,0.78,0.00,16.84,7.50,na,
11/11/2024,12:00:00,Pond 27,317.40,378.40,27.50,27.90,2.65,0.18,373.60,243.00,0.75,0.00,17.12,7.51,na,
11/11/2024,13:00:00,Pond 27,319.40,378.20,30.90,31.40,2.96,0.18,373.60,243.00,2.75,0.00,17.41,7.52,na,
11/11/2024,14:00:00,Pond 27,320.70,377.70,34.00,34.50,3.24,0.18,373.10,243.00,0.77,0.00,17.64,7.52,na,
11/11/2024,15:00:00,Pond 27,321.60,377.30,36.10,36.60,3.43,0.18,372.80,242.00,0.69,0.00,17.80,7.52,na,
11/11/2024,16:00:00,Pond 27,322.30,377.60,37.70,38.30,3.58,0.18,373.20,243.00,0.60,0.00,17.86,7.53,na,
11/11/2024,17:00:00,Pond 27,322.80,378.10,37.50,38.10,3.56,0.18,373.60,243.00,0.48,0.00,17.87,7.53,na,
11/11/2024,18:00:00,Pond 27,323.30,378.90,33.90,34.40,3.22,0.18,374.40,243.00,0.52,0.00,17.85,7.51,na,
11/11/2024,19:00:00,Pond 27,324.50,380.60,26.60,27.00,2.52,0.18,376.00,244.00,0.47,0.00,17.83,7.49,na,
11/11/2024,20:00:00,Pond 27,324.50,380.60,27.50,27.90,2.61,0.18,376.10,244.00,0.62,0.00,17.82,7.49,na,
11/11/2024,21:00:00,Pond 27,324.00,380.00,23.40,23.70,2.22,0.18,375.50,244.00,0.48,0.00,17.81,7.48,na,
11/11/2024,22:00:00,Pond 27,326.40,383.20,19.80,20.10,1.88,0.18,378.60,246.00,0.47,0.00,17.78,7.45,na,
11/11/2024,23:00:00,Pond 27,326.80,385.00,23.90,24.30,2.28,0.18,380.30,247.00,2.28,0.00,17.64,7.49,na,
11/12/2024,0:00:00,Pond 27,318.80,377.30,37.80,38.30,3.61,0.18,372.70,242.00,0.54,0.00,17.43,7.54,na,
11/12/2024,1:00:00,Pond 27,318.90,379.10,29.50,29.90,2.83,0.18,374.30,243.00,0.48,0.00,17.24,7.50,na,
11/12/2024,2:00:00,Pond 27,317.30,378.80,28.20,28.60,2.71,0.18,374.00,243.00,0.57,0.00,17.07,7.49,na,
11/12/2024,3:00:00,Pond 27,316.00,378.80,27.50,27.90,2.66,0.18,373.90,243.00,1.92,0.00,16.90,7.49,na,
11/12/2024,4:00:00,Pond 27,314.20,378.30,28.30,28.70,2.75,0.18,373.30,243.00,0.66,0.00,16.72,7.49,na,
11/12/2024,5:00:00,Pond 27,312.70,378.10,27.40,27.80,2.67,0.18,373.00,242.00,1.13,0.00,16.54,7.49,na,
11/12/2024,6:00:00,Pond 27,311.30,378.00,25.80,26.20,2.52,0.18,372.80,242.00,0.76,0.00,16.36,7.48,na,
11/12/2024,7:00:00,Pond 27,310.00,378.00,24.30,24.70,2.39,0.18,372.80,242.00,0.90,0.00,16.18,7.48,na,
11/12/2024,8:00:00,Pond 27,309.40,378.30,24.10,24.40,2.37,0.18,373.00,242.00,0.70,0.00,16.07,7.48,na,
11/12/2024,9:00:00,Pond 27,308.40,377.30,26.90,27.30,2.65,0.18,372.00,242.00,0.74,0.00,16.04,7.50,na,
11/12/2024,10:00:00,Pond 27,309.30,377.20,25.00,25.40,2.46,0.18,372.00,242.00,0.81,0.00,16.18,7.50,na,
11/12/2024,11:00:00,Pond 27,312.10,378.70,23.80,24.20,2.33,0.18,373.50,243.00,0.75,0.00,16.39,7.48,na,
11/12/2024,12:00:00,Pond 27,313.10,377.40,34.20,34.70,3.32,0.18,372.40,242.00,0.80,0.00,16.67,7.52,na,
11/12/2024,13:00:00,Pond 27,314.20,376.40,34.50,35.00,3.34,0.18,371.50,241.00,1.76,0.00,16.92,7.50,na,
11/12/2024,14:00:00,Pond 27,317.40,377.00,43.30,43.90,4.15,0.18,372.30,242.00,3.49,0.00,17.28,7.55,na,
11/12/2024,15:00:00,Pond 27,318.60,374.00,49.60,50.40,4.72,0.18,369.60,240.00,4.38,0.00,17.78,7.57,na,
11/12/2024,16:00:00,Pond 27,319.60,376.80,46.60,47.30,4.45,0.18,372.20,242.00,2.27,0.00,17.60,7.57,na,
11/12/2024,17:00:00,Pond 27,321.00,378.90,40.00,40.60,3.82,0.18,374.30,243.00,1.38,0.00,17.55,7.55,na,
11/12/2024,18:00:00,Pond 27,321.70,380.00,35.50,36.00,3.39,0.18,375.40,244.00,1.05,0.00,17.52,7.53,na,
11/12/2024,19:00:00,Pond 27,322.50,381.10,26.60,27.00,2.54,0.18,376.40,245.00,1.56,0.00,17.50,7.51,na,
11/12/2024,20:00:00,Pond 27,323.30,382.20,22.60,23.00,2.16,0.18,377.50,245.00,1.58,0.00,17.48,7.49,na,
11/12/2024,21:00:00,Pond 27,322.90,381.70,19.80,20.10,1.89,0.18,377.00,245.00,1.47,0.00,17.49,7.47,na,
11/12/2024,22:00:00,Pond 27,323.80,382.70,19.40,19.70,1.85,0.18,378.00,246.00,1.37,0.00,17.49,7.45,na,
11/12/2024,23:00:00,Pond 27,321.80,379.70,21.50,21.80,2.05,0.18,375.00,244.00,1.44,0.00,17.56,7.46,na,
11/13/2024,0:00:00,Pond 27,323.00,381.30,18.80,19.10,1.79,0.18,376.70,245.00,2.41,0.00,17.54,7.44,na,
11/13/2024,1:00:00,Pond 27,323.70,382.40,15.50,15.80,1.48,0.18,377.70,246.00,1.58,0.00,17.50,7.44,na,
